iso2,year,new_sp,new_sp_m04,new_sp_m514,new_sp_m014,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_mu,new_sp_f04,new_sp_f514,new_sp_f014,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65,new_sp_fu
"MT",2004,2,,,0,0,0,0,1,0,0,,,,0,0,0,0,1,0,0,
"MT",2005,5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"MT",2006,4,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MT",2007,8,0,0,0,0,2,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0
"MT",2008,15,0,0,0,3,6,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0
"MU",1980,,,,,,,,,,,,,,,,,,,,,
"MU",1981,,,,,,,,,,,,,,,,,,,,,
"MU",1982,,,,,,,,,,,,,,,,,,,,,
"MU",1983,,,,,,,,,,,,,,,,,,,,,
"MU",1984,,,,,,,,,,,,,,,,,,,,,
"MU",1985,,,,,,,,,,,,,,,,,,,,,
"MU",1986,,,,,,,,,,,,,,,,,,,,,
"MU",1987,,,,,,,,,,,,,,,,,,,,,
"MU",1988,,,,,,,,,,,,,,,,,,,,,
"MU",1989,,,,,,,,,,,,,,,,,,,,,
"MU",1990,,,,,,,,,,,,,,,,,,,,,
"MU",1991,,,,,,,,,,,,,,,,,,,,,
"MU",1992,,,,,,,,,,,,,,,,,,,,,
"MU",1993,,,,,,,,,,,,,,,,,,,,,
"MU",1994,,,,,,,,,,,,,,,,,,,,,
"MU",1995,113,,,2,17,13,22,27,13,8,,,,2,4,12,10,8,4,4,
"MU",1996,99,,,,,,,,,,,,,,,,,,,,
"MU",1997,112,,,,,,,,,,,,,,,,,,,,
"MU",1998,109,,,1,12,10,21,19,10,19,,,,0,9,5,4,3,3,6,
"MU",1999,122,,,0,7,20,15,13,12,12,,,,0,13,7,7,8,2,3,
"MU",2000,115,,,2,6,9,18,19,14,8,,,,1,5,8,8,6,7,4,
"MU",2001,85,,,,,,,,,,,,,,,,,,,,
"MU",2002,86,,,1,12,6,21,12,7,4,,,,1,3,8,7,1,2,1,
"MU",2003,99,,,0,9,12,10,17,11,9,,,,1,6,8,4,4,3,5,
"MU",2004,117,,,1,13,13,24,20,4,5,,,,0,6,8,10,4,4,5,
"MU",2005,110,,,,10,15,21,20,10,6,,,,,4,5,5,11,2,1,
"MU",2006,85,,,0,4,9,22,10,12,6,,,,1,3,7,3,4,1,3,
"MU",2007,86,0,0,0,9,9,12,15,9,6,,0,0,0,4,7,3,5,4,3,
"MU",2008,85,0,0,0,11,15,14,15,7,8,0,0,0,0,2,3,2,5,2,1,0
"MV",1980,,,,,,,,,,,,,,,,,,,,,
"MV",1981,,,,,,,,,,,,,,,,,,,,,
"MV",1982,,,,,,,,,,,,,,,,,,,,,
"MV",1983,,,,,,,,,,,,,,,,,,,,,
"MV",1984,,,,,,,,,,,,,,,,,,,,,
"MV",1985,,,,,,,,,,,,,,,,,,,,,
"MV",1986,,,,,,,,,,,,,,,,,,,,,
"MV",1987,,,,,,,,,,,,,,,,,,,,,
"MV",1988,,,,,,,,,,,,,,,,,,,,,
"MV",1989,,,,,,,,,,,,,,,,,,,,,
"MV",1990,,,,,,,,,,,,,,,,,,,,,
"MV",1991,,,,,,,,,,,,,,,,,,,,,
"MV",1992,,,,,,,,,,,,,,,,,,,,,
"MV",1993,126,,,,,,,,,,,,,,,,,,,,
"MV",1994,125,,,,,,,,,,,,,,,,,,,,
"MV",1995,114,,,1,28,11,10,8,10,6,,,,1,13,8,4,6,6,2,
"MV",1996,106,,,0,24,9,3,5,14,8,,,,1,12,9,5,6,5,5,
"MV",1997,95,,,1,13,6,2,13,9,8,,,,3,15,8,9,4,3,0,
"MV",1998,88,,,1,19,18,8,4,6,2,,,,1,13,5,1,6,4,0,
"MV",1999,88,,,0,14,8,9,7,7,8,,,,3,10,6,3,6,6,1,
"MV",2000,65,,,0,9,10,2,5,5,3,,,,0,11,4,5,4,5,2,
"MV",2001,59,,,1,12,5,3,5,7,1,,,,1,10,3,2,6,1,2,
"MV",2002,60,,,0,11,9,0,1,5,8,,,,1,8,5,4,5,1,2,
"MV",2003,68,,,1,14,7,4,9,9,4,,,,0,8,5,1,5,1,0,
"MV",2004,66,,,0,13,11,3,8,5,6,,,,0,8,3,2,1,2,4,
"MV",2005,66,,,0,9,8,5,6,6,5,,,,1,10,7,1,2,2,4,
"MV",2006,53,0,0,0,8,9,3,4,3,6,,0,,0,6,3,4,3,2,2,
"MV",2007,59,0,0,0,14,4,6,5,6,5,,0,1,1,5,2,5,5,0,1,
"MV",2008,53,0,0,0,9,11,3,5,6,3,,0,0,0,7,1,3,0,3,2,
"MW",1980,,,,,,,,,,,,,,,,,,,,,
"MW",1981,,,,,,,,,,,,,,,,,,,,,
"MW",1982,,,,,,,,,,,,,,,,,,,,,
"MW",1983,,,,,,,,,,,,,,,,,,,,,
"MW",1984,,,,,,,,,,,,,,,,,,,,,
"MW",1985,2277,,,,,,,,,,,,,,,,,,,,
"MW",1986,2874,,,,,,,,,,,,,,,,,,,,
"MW",1987,3269,,,,,,,,,,,,,,,,,,,,
"MW",1988,3166,,,,,,,,,,,,,,,,,,,,
"MW",1989,3546,,,,,,,,,,,,,,,,,,,,
"MW",1990,4301,,,,,,,,,,,,,,,,,,,,
"MW",1991,4059,,,,,,,,,,,,,,,,,,,,
"MW",1992,4630,,,,,,,,,,,,,,,,,,,,
"MW",1993,5692,,,,,,,,,,,,,,,,,,,,
"MW",1994,5988,,,,,,,,,,,,,,,,,,,,
"MW",1995,6285,,,25,493,1195,833,519,215,89,,,,65,802,1028,573,294,108,45,
"MW",1996,6703,,,27,562,1388,937,529,224,110,,,,92,887,1187,715,347,133,37,
"MW",1997,7587,,,47,578,1418,995,521,254,101,,,,84,1009,1307,767,347,123,36,
"MW",1998,8765,,,46,677,1581,1158,643,281,151,,,,85,1131,1585,867,437,148,63,
"MW",1999,8132,,,43,588,1475,1083,588,239,126,,,,80,1052,1487,777,376,154,62,
"MW",2000,8260,,,50,653,1476,1113,585,245,114,,,,66,1038,1481,831,401,148,64,
"MW",2001,8309,,,37,704,1486,1025,591,230,129,,,,74,1070,1520,862,384,139,58,
"MW",2002,7703,,,,,,,,,,,,,,,,,,,,
"MW",2003,7716,,,43,596,1374,936,489,209,128,,,,76,963,1531,790,374,155,52,
"MW",2004,8566,,,47,647,1505,1081,508,264,124,,,,78,1009,1694,910,412,191,96,
"MW",2005,8443,,,58,622,1653,1031,549,279,157,,,,84,913,1598,859,386,180,74,
"MW",2006,8166,,,42,584,1647,1054,491,256,182,,,,80,848,1545,813,348,183,93,
"MW",2007,7608,0,61,61,614,1454,954,473,233,158,,0,109,109,768,1497,715,342,146,84,
"MW",2008,7627,1,55,56,570,1562,982,502,280,176,,1,111,166,707,1327,727,365,172,89,
"MX",1980,,,,,,,,,,,,,,,,,,,,,
"MX",1981,,,,,,,,,,,,,,,,,,,,,
"MX",1982,,,,,,,,,,,,,,,,,,,,,
"MX",1983,,,,,,,,,,,,,,,,,,,,,
"MX",1984,,,,,,,,,,,,,,,,,,,,,
"MX",1985,,,,,,,,,,,,,,,,,,,,,
"MX",1986,,,,,,,,,,,,,,,,,,,,,
"MX",1987,,,,,,,,,,,,,,,,,,,,,
"MX",1988,,,,,,,,,,,,,,,,,,,,,
"MX",1989,,,,,,,,,,,,,,,,,,,,,
"MX",1990,,,,,,,,,,,,,,,,,,,,,
"MX",1991,,,,,,,,,,,,,,,,,,,,,
"MX",1992,,,,,,,,,,,,,,,,,,,,,
"MX",1993,8164,,,,,,,,,,,,,,,,,,,,
"MX",1994,9726,,,,,,,,,,,,,,,,,,,,
"MX",1995,9220,,,,,,,,,,,,,,,,,,,,
"MX",1996,8495,,,198,936,1021,940,721,708,469,,,,243,685,681,627,482,472,312,
"MX",1997,15440,,,,,,,,,,,,,,,,,,,,
"MX",1998,11473,,,229,1031,1330,1200,1241,813,892,,,,268,856,829,874,742,583,585,
"MX",1999,11968,,,143,1013,1141,1093,1022,880,1128,,,,151,773,795,641,665,592,710,
"MX",2000,11676,,,214,1079,1387,1162,1235,972,1126,,,,176,663,828,698,832,595,709,
"MX",2001,15103,,,130,1448,1639,1683,1606,1229,1566,,,,146,1131,993,845,952,787,948,
"MX",2002,11555,,,154,1090,1292,1301,1146,986,1144,,,,149,769,754,716,700,621,733,
"MX",2003,12933,,,187,1207,1461,1417,1313,1005,1352,,,,184,850,826,734,813,743,841,
"MX",2004,11214,,,86,1053,1276,1181,1201,958,1209,,,,102,760,649,693,695,626,725,
"MX",2005,11997,,,100,1095,1376,1314,1238,1042,1288,,,,125,771,733,710,784,637,784,
"MX",2006,11874,68,61,129,986,1320,1333,1275,1012,1215,,44,109,153,696,774,662,794,722,803,
"MX",2007,11531,61,84,145,981,1286,1286,1266,942,1226,,41,99,140,645,742,694,748,642,788,
"MX",2008,11903,62,62,124,966,1292,1314,1267,1004,1213,0,30,96,126,752,826,710,774,699,836,0
"MY",1980,,,,,,,,,,,,,,,,,,,,,
"MY",1981,,,,,,,,,,,,,,,,,,,,,
"MY",1982,,,,,,,,,,,,,,,,,,,,,
"MY",1983,,,,,,,,,,,,,,,,,,,,,
"MY",1984,,,,,,,,,,,,,,,,,,,,,
"MY",1985,,,,,,,,,,,,,,,,,,,,,
"MY",1986,,,,,,,,,,,,,,,,,,,,,
"MY",1987,,,,,,,,,,,,,,,,,,,,,
"MY",1988,,,,,,,,,,,,,,,,,,,,,
"MY",1989,,,,,,,,,,,,,,,,,,,,,
"MY",1990,,,,,,,,,,,,,,,,,,,,,
"MY",1991,,,,,,,,,,,,,,,,,,,,,
"MY",1992,,,,,,,,,,,,,,,,,,,,,
"MY",1993,6954,,,,,,,,,,,,,,,,,,,,
"MY",1994,6861,,,,,,,,,,,,,,,,,,,,
"MY",1995,6688,,,59,640,879,775,788,374,1072,,,,58,446,448,345,316,149,339,
"MY",1996,7271,,,45,720,1026,894,838,671,868,,,,77,457,463,371,327,242,270,
"MY",1997,7496,,,44,701,1036,961,816,380,1123,,,,51,535,485,383,338,141,343,
"MY",1998,7802,,,31,670,1090,1050,872,426,1282,,,,45,519,526,398,330,157,406,
"MY",1999,8207,,,27,692,1147,1152,977,902,880,,,,32,513,558,422,351,286,268,
"MY",2000,8156,,,32,694,1138,1177,908,814,891,,,,41,464,564,424,367,356,286,
"MY",2001,8309,,,48,713,1198,1221,1011,934,738,,,,36,510,506,445,374,353,222,
"MY",2002,7958,,,22,562,1106,1182,997,758,844,,,,30,421,524,415,485,319,293,
"MY",2003,7989,,,216,1211,2010,2073,1798,1438,1601,,,,196,969,1044,857,669,584,626,
"MY",2004,7843,,,191,1195,2105,2189,1890,1440,1535,,,,227,925,1014,852,694,605,532,
"MY",2005,8446,,,244,1179,2218,2277,1980,1427,1507,,,,208,1044,1061,947,816,586,572,
"MY",2006,9414,148,,15,507,855,734,678,443,496,,,,3,30,300,403,321,257,161,
"MY",2007,9578,79,137,216,1291,2224,2082,1839,1394,1395,,59,167,226,1098,1101,849,782,585,514,
"MY",2008,10441,61,160,221,1436,2445,2318,2169,1599,1543,2,66,174,240,1161,1283,906,878,648,657,0
"MZ",1980,,,,,,,,,,,,,,,,,,,,,
"MZ",1981,,,,,,,,,,,,,,,,,,,,,
"MZ",1982,,,,,,,,,,,,,,,,,,,,,
"MZ",1983,,,,,,,,,,,,,,,,,,,,,
"MZ",1984,,,,,,,,,,,,,,,,,,,,,
"MZ",1985,,,,,,,,,,,,,,,,,,,,,
"MZ",1986,,,,,,,,,,,,,,,,,,,,,
"MZ",1987,,,,,,,,,,,,,,,,,,,,,
"MZ",1988,,,,,,,,,,,,,,,,,,,,,
"MZ",1989,,,,,,,,,,,,,,,,,,,,,
"MZ",1990,,,,,,,,,,,,,,,,,,,,,
"MZ",1991,,,,,,,,,,,,,,,,,,,,,
"MZ",1992,,,,,,,,,,,,,,,,,,,,,
"MZ",1993,9526,,,,,,,,,,,,,,,,,,,,
"MZ",1994,9677,,,,,,,,,,,,,,,,,,,,
"MZ",1995,10566,,,187,1136,1475,1338,1022,664,320,,,,226,994,1314,1016,551,234,89,
"MZ",1996,10478,,,141,1163,1507,1367,980,639,275,,,,205,1060,1357,938,533,239,74,
"MZ",1997,11116,,,163,1194,1608,1439,1076,666,313,,,,187,1147,1381,1002,606,265,78,
"MZ",1998,12116,,,,,,,,,,,,,,,,,,,,
"MZ",1999,12825,,,,,,,,,,,,,,,,,,,,
"MZ",2000,13257,,,,,,,,,,,,,,,,,,,,
"MZ",2001,13967,,,,,,,,,,,,,,,,,,,,
"MZ",2002,15236,,,,,,,,,,,,,,,,,,,,
"MZ",2003,16138,,,,,,,,,,,,,,,,,,,,
"MZ",2004,17058,,,,,,,,,,,,,,,,,,,,
"MZ",2005,17877,,,,,,,,,,,,,,,,,,,,
"MZ",2006,18275,,,,,,,,,,,,,,,,,,,,
"MZ",2007,18214,,,,,,,,,,,,,,,,,,,,
"MZ",2008,18824,,,,,,,,,,,,,,,,,,,,
"NA",1985,,,,,,,,,,,,,,,,,,,,,
"NA",1986,,,,,,,,,,,,,,,,,,,,,
"NA",1987,,,,,,,,,,,,,,,,,,,,,
"NA",1988,,,,,,,,,,,,,,,,,,,,,
"NA",1989,,,,,,,,,,,,,,,,,,,,,
"NA",1990,,,,,,,,,,,,,,,,,,,,,
"NA",1991,,,,,,,,,,,,,,,,,,,,,
"NA",1992,,,,,,,,,,,,,,,,,,,,,
"NA",1993,,,,,,,,,,,,,,,,,,,,,
"NA",1995,697,,,0,68,235,113,55,21,6,,,,5,49,78,50,16,1,0,
"NA",1996,2849,,,16,205,613,472,230,137,101,,,,17,249,330,245,87,72,51,
"NA",1997,3220,,,18,232,791,479,296,161,93,,,,23,249,401,275,104,56,47,
"NA",1998,3598,,,21,270,816,541,267,148,111,,,,34,300,536,310,117,62,65,
"NA",1999,3760,,,20,247,908,613,260,135,110,,,,25,339,540,336,114,77,36,
"NA",2000,4012,,,18,269,874,665,300,147,81,,,,16,352,654,348,161,76,52,
"NA",2001,4535,,,20,322,993,732,318,150,116,,,,32,394,729,404,168,91,66,
"NA",2002,4689,,,19,301,1033,750,326,146,96,,,,42,357,795,484,182,91,67,
"NA",2003,5487,,,31,364,1109,838,419,196,108,,,,47,451,927,571,216,108,102,
"NA",2004,5155,,,31,319,1092,866,371,159,131,,,,30,400,819,554,203,106,74,
"NA",2005,5222,,,98,355,1027,874,365,146,120,,,,105,399,809,525,213,95,91,
"NA",2006,5356,,,86,347,1052,799,386,174,146,,,,74,485,875,521,239,92,80,
"NA",2007,5091,,,57,370,1018,786,346,149,120,,,,69,417,826,513,242,102,76,
"NA",2008,4828,,,30,387,1033,757,346,149,132,0,,,73,466,702,437,226,110,80,0
"NC",1980,,,,,,,,,,,,,,,,,,,,,
"NC",1981,,,,,,,,,,,,,,,,,,,,,
"NC",1982,,,,,,,,,,,,,,,,,,,,,
"NC",1983,,,,,,,,,,,,,,,,,,,,,
"NC",1984,,,,,,,,,,,,,,,,,,,,,
"NC",1985,,,,,,,,,,,,,,,,,,,,,
"NC",1986,,,,,,,,,,,,,,,,,,,,,
"NC",1987,,,,,,,,,,,,,,,,,,,,,
"NC",1988,,,,,,,,,,,,,,,,,,,,,
"NC",1989,,,,,,,,,,,,,,,,,,,,,
"NC",1990,,,,,,,,,,,,,,,,,,,,,
"NC",1991,,,,,,,,,,,,,,,,,,,,,
"NC",1992,,,,,,,,,,,,,,,,,,,,,
"NC",1993,16,,,,,,,,,,,,,,,,,,,,
"NC",1994,28,,,,,,,,,,,,,,,,,,,,
"NC",1995,21,,,3,2,3,4,2,2,3,,,,2,1,1,3,3,0,1,
"NC",1996,26,,,1,3,1,3,5,8,3,,,,0,2,2,1,2,1,1,
"NC",1997,24,,,,,,,,,,,,,,,,,,,,
"NC",1998,26,,,,,,,,,,,,,,,,,,,,
"NC",1999,22,,,0,0,6,1,2,1,7,,,,0,0,4,1,0,2,3,
"NC",2000,20,,,1,1,3,4,2,3,4,,,,1,8,1,1,3,2,4,
"NC",2001,19,,,0,1,8,1,5,6,6,,,,1,1,2,1,0,0,3,
"NC",2002,21,,,0,2,2,1,1,1,3,,,,0,4,2,2,3,0,0,
"NC",2003,12,,,0,1,1,1,1,1,3,,,,0,0,2,2,0,0,3,
"NC",2004,15,,,0,2,1,3,2,1,2,,,,0,2,1,0,0,1,0,
"NC",2005,16,,,0,2,1,0,0,3,0,,,,0,1,2,1,2,0,4,
"NC",2006,9,,,0,0,3,1,1,,1,,,,0,1,0,0,0,0,2,
"NC",2007,12,,,0,1,1,2,1,3,2,,,,0,0,0,1,0,0,1,
"NC",2008,9,0,0,0,1,1,0,2,1,2,0,0,0,0,0,1,0,0,0,1,0
"NE",1980,,,,,,,,,,,,,,,,,,,,,
"NE",1981,,,,,,,,,,,,,,,,,,,,,
"NE",1982,,,,,,,,,,,,,,,,,,,,,
"NE",1983,,,,,,,,,,,,,,,,,,,,,
"NE",1984,,,,,,,,,,,,,,,,,,,,,
"NE",1985,,,,,,,,,,,,,,,,,,,,,
"NE",1986,,,,,,,,,,,,,,,,,,,,,
"NE",1987,,,,,,,,,,,,,,,,,,,,,
"NE",1988,,,,,,,,,,,,,,,,,,,,,
"NE",1989,,,,,,,,,,,,,,,,,,,,,
"NE",1990,,,,,,,,,,,,,,,,,,,,,
"NE",1993,463,,,,,,,,,,,,,,,,,,,,
"NE",1994,1865,,,,,,,,,,,,,,,,,,,,
"NE",1995,1492,,,,,,,,,,,,,,,,,,,,
"NE",1996,,,,,,,,,,,,,,,,,,,,,
"NE",1997,3452,,,4,148,395,215,92,58,25,,,,7,70,112,67,58,14,8,
"NE",1998,3195,,,4,218,511,399,234,159,61,,,,14,92,160,126,86,46,15,
"NE",1999,2631,,,,,,,,,,,,,,,,,,,,
"NE",2000,3045,,,29,270,174,441,252,151,78,,,,31,123,206,168,151,63,9,
"NE",2001,3476,,,,,,,,,,,,,,,,,,,,
"NE",2002,3495,,,,,,,,,,,,,,,,,,,,
"NE",2003,4505,,,41,485,1051,779,512,299,169,,,,30,201,356,279,177,83,42,
"NE",2004,4311,,,,,,,,,,,,,,,,,,,,
"NE",2005,5050,,,35,557,1204,819,497,350,198,,,,34,214,388,330,223,131,70,
"NE",2006,5279,,,25,537,1265,909,487,359,217,,,,37,270,427,306,207,149,84,
"NE",2007,5773,,,40,571,1380,958,577,405,249,,,,57,287,412,323,248,157,109,
"NE",2008,5853,5,30,35,659,1453,852,562,429,333,,4,53,57,259,414,307,237,146,110,
"NG",1980,,,,,,,,,,,,,,,,,,,,,
"NG",1981,,,,,,,,,,,,,,,,,,,,,
"NG",1982,,,,,,,,,,,,,,,,,,,,,
"NG",1983,,,,,,,,,,,,,,,,,,,,,
"NG",1984,,,,,,,,,,,,,,,,,,,,,
"NG",1985,,,,,,,,,,,,,,,,,,,,,
"NG",1986,,,,,,,,,,,,,,,,,,,,,
"NG",1987,,,,,,,,,,,,,,,,,,,,,
"NG",1988,,,,,,,,,,,,,,,,,,,,,
"NG",1989,,,,,,,,,,,,,,,,,,,,,
"NG",1990,,,,,,,,,,,,,,,,,,,,,
"NG",1991,,,,,,,,,,,,,,,,,,,,,
"NG",1992,,,,,,,,,,,,,,,,,,,,,
"NG",1993,1723,,,,,,,,,,,,,,,,,,,,
"NG",1994,,,,,,,,,,,,,,,,,,,,,
"NG",1995,9476,,,450,845,921,937,557,611,515,,,,404,842,795,770,724,654,451,
"NG",1996,10662,,,234,2097,2557,1791,853,486,309,,,,411,1954,2175,1253,871,458,215,
"NG",1997,11235,,,116,1518,2095,1177,734,436,338,,,,156,1556,1517,753,458,261,120,
"NG",1998,13161,,,125,1798,2543,1282,889,451,369,,,,169,1856,1808,881,560,298,132,
"NG",1999,15903,,,,,,,,,,,,,,,,,,,,
"NG",2000,17423,,,157,2173,3164,1836,1091,566,463,,,,239,2934,2434,1110,676,344,231,
"NG",2001,23410,,,164,2196,3281,2076,1283,654,488,,,,272,2619,2510,1201,715,387,251,
"NG",2002,21936,,,163,2274,3719,2283,1352,696,534,,,,242,2633,2884,1368,787,420,241,
"NG",2003,28173,,,267,3263,5388,3590,2106,1139,719,,,,356,3394,3956,1973,1159,536,327,
"NG",2004,33755,,,408,3679,6252,4262,2614,1310,1267,,,,469,3768,4463,2220,1495,981,567,
"NG",2005,35048,,,325,3824,6758,4544,2863,1464,950,,,,482,3996,4884,2448,1350,745,415,
"NG",2006,39903,,,247,4488,8145,5517,3330,1431,897,,,,385,4029,5430,2516,1894,1049,545,
"NG",2007,44016,,,503,4251,8541,5776,3767,1853,1341,,,,685,4522,5944,3088,1926,1194,625,
"NG",2008,46026,,,579,4518,8910,6210,3821,1987,1267,0,,,745,4431,6391,3351,2057,1099,660,0
"NI",1980,,,,,,,,,,,,,,,,,,,,,
"NI",1981,,,,,,,,,,,,,,,,,,,,,
"NI",1982,,,,,,,,,,,,,,,,,,,,,
"NI",1983,,,,,,,,,,,,,,,,,,,,,
"NI",1984,,,,,,,,,,,,,,,,,,,,,
"NI",1985,,,,,,,,,,,,,,,,,,,,,
"NI",1986,,,,,,,,,,,,,,,,,,,,,
"NI",1987,,,,,,,,,,,,,,,,,,,,,
"NI",1988,,,,,,,,,,,,,,,,,,,,,
"NI",1989,,,,,,,,,,,,,,,,,,,,,
"NI",1990,,,,,,,,,,,,,,,,,,,,,
"NI",1991,,,,,,,,,,,,,,,,,,,,,
"NI",1992,,,,,,,,,,,,,,,,,,,,,
"NI",1993,1714,,,,,,,,,,,,,,,,,,,,
"NI",1994,1615,,,,,,,,,,,,,,,,,,,,
"NI",1995,1568,,,23,178,172,175,126,96,92,,,,24,176,215,98,83,64,46,
"NI",1996,1722,,,27,231,200,191,120,94,94,,,,33,200,199,137,77,63,56,
"NI",1997,1670,,,18,211,210,163,115,90,83,,,,37,212,223,117,77,61,53,
"NI",1998,1648,,,24,221,193,155,106,94,110,,,,34,202,215,114,64,61,55,
"NI",1999,1564,,,26,217,212,167,125,75,85,,,,27,194,168,108,73,42,45,
"NI",2000,1471,,,18,194,174,147,108,64,90,,,,34,188,173,98,76,46,61,
"NI",2001,1510,,,24,213,203,139,93,75,95,,,,32,188,173,92,67,52,64,
"NI",2002,1320,,,22,168,180,140,101,73,74,,,,26,149,135,91,72,45,44,
"NI",2003,1404,,,14,179,210,135,103,68,65,,,,42,174,150,91,71,54,48,
"NI",2004,1327,,,24,161,179,105,104,87,72,,,,23,159,154,90,75,44,50,
"NI",2005,1253,,,17,163,159,116,106,61,79,,,,23,135,122,103,61,54,47,
"NI",2006,1285,0,0,15,162,151,129,98,90,72,,0,0,25,168,144,90,65,38,38,
"NI",2007,1453,0,0,16,172,194,144,130,77,91,,0,0,27,158,168,100,76,45,55,
"NI",2008,1394,,,20,174,190,130,108,90,67,0,,,38,165,164,93,54,54,55,0
"NL",1980,,,,,,,,,,,,,,,,,,,,,
"NL",1981,,,,,,,,,,,,,,,,,,,,,
"NL",1982,,,,,,,,,,,,,,,,,,,,,
"NL",1983,,,,,,,,,,,,,,,,,,,,,
"NL",1984,,,,,,,,,,,,,,,,,,,,,
"NL",1985,,,,,,,,,,,,,,,,,,,,,
"NL",1986,,,,,,,,,,,,,,,,,,,,,
"NL",1987,,,,,,,,,,,,,,,,,,,,,
"NL",1988,,,,,,,,,,,,,,,,,,,,,
"NL",1989,,,,,,,,,,,,,,,,,,,,,
"NL",1990,,,,,,,,,,,,,,,,,,,,,
"NL",1991,,,,,,,,,,,,,,,,,,,,,
"NL",1992,,,,,,,,,,,,,,,,,,,,,
"NL",1993,1063,,,,,,,,,,,,,,,,,,,,
"NL",1994,,,,,,,,,,,,,,,,,,,,,
"NL",1995,575,,,22,79,119,75,28,9,10,,,,24,56,50,13,10,8,7,
"NL",1996,358,,,8,48,65,46,26,21,34,,,,1,24,40,14,5,6,20,
"NL",1997,312,,,3,33,65,47,32,12,31,,,,4,17,31,10,12,4,11,
"NL",1998,254,,,2,31,40,41,21,11,26,,,,2,19,25,17,4,6,9,
"NL",1999,308,,,5,44,67,32,24,12,19,,,,5,26,39,16,2,1,16,
"NL",2000,289,,,0,34,63,41,25,10,21,,,,4,29,22,16,9,5,10,
"NL",2001,307,,,1,51,51,33,29,12,24,,,,1,26,32,19,9,5,10,
"NL",2002,330,,,1,40,54,39,33,7,20,,,,5,27,32,12,13,4,9,
"NL",2003,282,,,2,35,50,38,17,15,15,,,,0,16,30,12,10,3,5,
"NL",2004,360,,,6,36,54,37,26,22,31,,,,4,20,33,15,4,4,12,
"NL",2005,237,0,0,0,23,42,23,26,14,19,0,0,3,3,14,19,11,9,1,4,0
"NL",2006,203,0,0,0,25,23,31,23,17,19,0,0,3,3,15,17,12,5,3,10,0
"NL",2007,187,1,0,1,10,22,28,21,15,15,0,0,1,1,12,22,17,6,5,12,0
"NL",2008,189,0,0,0,16,24,26,19,18,19,0,0,2,2,13,19,14,6,6,7,0
"NO",1980,,,,,,,,,,,,,,,,,,,,,
"NO",1981,,,,,,,,,,,,,,,,,,,,,
"NO",1982,,,,,,,,,,,,,,,,,,,,,
"NO",1983,,,,,,,,,,,,,,,,,,,,,
"NO",1984,,,,,,,,,,,,,,,,,,,,,
"NO",1985,,,,,,,,,,,,,,,,,,,,,
"NO",1986,,,,,,,,,,,,,,,,,,,,,
"NO",1987,,,,,,,,,,,,,,,,,,,,,
"NO",1988,,,,,,,,,,,,,,,,,,,,,
"NO",1989,,,,,,,,,,,,,,,,,,,,,
"NO",1990,,,,,,,,,,,,,,,,,,,,,
"NO",1991,,,,,,,,,,,,,,,,,,,,,
"NO",1992,,,,,,,,,,,,,,,,,,,,,
"NO",1993,,,,,,,,,,,,,,,,,,,,,
"NO",1994,86,,,,,,,,,,,,,,,,,,,,
"NO",1995,62,,,0,4,8,6,3,5,12,,,,0,4,7,2,0,3,8,
"NO",1996,103,,,3,8,7,14,6,2,24,,,,1,4,10,5,2,0,17,
"NO",1997,100,,,3,6,10,7,6,2,27,,,,0,3,4,8,4,2,18,
"NO",1998,49,,,0,1,4,3,1,2,17,,,,0,8,2,3,1,2,5,
"NO",1999,21,,,0,2,5,3,2,1,1,,,,0,3,2,2,0,0,0,
"NO",2000,37,,,0,1,9,3,6,2,4,,,,1,3,1,,,2,5,
"NO",2001,59,,,0,6,8,8,4,1,8,,,,1,6,9,1,1,2,4,
"NO",2002,31,,,0,4,4,4,2,0,4,,,,0,3,5,1,2,0,2,
"NO",2003,52,,,0,3,3,4,4,2,2,,,,0,4,9,4,2,0,1,
"NO",2004,50,,,1,5,6,6,1,1,2,,,,0,3,8,4,2,1,6,
"NO",2005,48,0,0,0,9,4,6,4,4,3,0,0,0,0,4,7,2,1,0,3,0
"NO",2006,46,0,0,0,5,10,5,3,3,1,0,0,1,1,5,5,2,2,1,3,0
"NO",2007,38,,,,4,12,2,3,1,2,,,1,1,4,2,5,1,,1,
"NO",2008,53,0,1,1,10,8,7,2,4,3,0,0,0,0,1,6,4,0,1,6,0
"NP",1980,,,,,,,,,,,,,,,,,,,,,
"NP",1981,,,,,,,,,,,,,,,,,,,,,
"NP",1982,,,,,,,,,,,,,,,,,,,,,
"NP",1983,,,,,,,,,,,,,,,,,,,,,
"NP",1984,,,,,,,,,,,,,,,,,,,,,
"NP",1985,,,,,,,,,,,,,,,,,,,,,
"NP",1986,,,,,,,,,,,,,,,,,,,,,
"NP",1987,,,,,,,,,,,,,,,,,,,,,
"NP",1988,,,,,,,,,,,,,,,,,,,,,
"NP",1989,,,,,,,,,,,,,,,,,,,,,
